Daytime/evening attendance	,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Gender_1,Application mode_2,Application mode_5,Application mode_7,Application mode_10,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Application mode_26,Application mode_27,Application mode_39,Application mode_42,Application mode_43,Application mode_44,Application mode_51,Application mode_53,Application mode_57,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Target
1,0.114,0.10740000000000001,1,0,0,0,0.26,0.06,0.12,0.03,0.12,0.06,0.15,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.127,0.1298,0,0,0,0,0.2,0.06,0.1,0.0,0.0,0.05,0.1,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13,0.1,0,1,0,0,0.28,0.1,0.19,0.08,0.11888888888888889,0.08,0.17,0.05,0.11599999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.121,0.113,1,0,1,0,0.19,0.06,0.06,0.06,0.13833333333333334,0.06,0.06,0.06,0.13666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.12,0.107,0,0,0,0,0.47,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.12,0.13,0,0,0,0,0.55,0.06,0.08,0.05,0.114,0.06,0.09,0.05,0.124,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.12,0.12,1,0,1,0,0.39,0.06,0.08,0.0,0.0,0.06,0.08,0.02,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.12,0.1205,1,1,1,0,0.35,0.17,0.17,0.14,0.10642857142857143,0.12,0.12,0.12,0.10666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.1331,0.1205,0,0,0,0,0.32,0.06,0.1,0.02,0.11,0.06,0.12,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.124,0.137,1,0,1,0,0.2,0.06,0.06,0.06,0.16833333333333333,0.06,0.06,0.06,0.16666666666666669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.15,0.115,0,0,1,0,0.36,0.06,0.08,0.06,0.1357142857142857,0.06,0.09,0.05,0.132,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0.1331,0.1427,0,1,1,1,0.34,0.05,0.11,0.05,0.14714285714285713,0.05,0.14,0.05,0.14375,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0.116,0.1167,1,0,1,0,0.21,0.05,0.08,0.0,0.0,0.05,0.05,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1331,0.1361,0,0,1,1,0.42,0.05,0.14,0.01,0.1,0.05,0.14,0.01,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.1331,0.1343,0,0,1,0,0.25,0.06,0.15,0.01,0.11,0.06,0.13,0.04,0.1175,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.167,0.153,1,0,1,1,0.18,0.06,0.06,0.01,0.11,0.06,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.14,0.132,0,0,1,1,0.18,0.06,0.06,0.05,0.12,0.06,0.06,0.06,0.12833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.124,0.1296,1,0,1,0,0.19,0.06,0.1,0.06,0.11125,0.06,0.07,0.06,0.11857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.11,0.105,0,1,0,0,0.34,0.06,0.13,0.03,0.11333333333333334,0.06,0.08,0.02,0.115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.15,0.1308,0,0,1,0,0.2,0.06,0.15,0.02,0.12,0.06,0.12,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.123,0.1197,0,0,1,0,0.2,0.07,0.08,0.0,0.0,0.07,0.07,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.152,0.1325,0,0,1,0,0.21,0.08,0.08,0.07,0.1454,0.08,0.08,0.07,0.1454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.13,1,0,1,0,0.19,0.06,0.09,0.06,0.12166666666666666,0.06,0.14,0.04,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.1331,0.12,0,1,0,0,0.31,0.05,0.13,0.04,0.135,0.05,0.12,0.03,0.11666666666666665,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1331,0.15,0,0,1,0,0.21,0.06,0.08,0.06,0.1475,0.06,0.09,0.05,0.14333333333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.124,0.1156,0,0,1,1,0.2,0.05,0.08,0.05,0.12375,0.05,0.07,0.05,0.11666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1191,0.1191,0,0,1,0,0.22,0.07,0.07,0.06,0.12733333333333335,0.07,0.07,0.06,0.12733333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0.128,0.1235,1,0,0,0,0.19,0.06,0.09,0.04,0.125,0.06,0.06,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1331,0.12,1,1,0,0,0.41,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1331,0.11,1,0,1,0,0.27,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.145,0.13140000000000002,0,0,1,0,0.19,0.07,0.07,0.07,0.1344285714285714,0.08,0.08,0.07,0.13771428571428573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.141,0.1268,1,0,1,1,0.2,0.08,0.08,0.08,0.142,0.08,0.08,0.08,0.142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1189,0.1189,1,0,1,1,0.19,0.07,0.07,0.06,0.1355,0.07,0.07,0.06,0.1355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,0.16,0.16,0,0,1,0,0.35,0.05,0.05,0.05,0.11599999999999999,0.05,0.06,0.05,0.11166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1,0.111,0.1159,1,0,1,0,0.22,0.06,0.07,0.06,0.1357142857142857,0.06,0.07,0.06,0.15285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.111,0.1093,1,0,1,1,0.2,0.06,0.06,0.06,0.13833333333333334,0.06,0.06,0.06,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.123,0.1139,1,1,0,0,0.18,0.06,0.07,0.04,0.1125,0.06,0.09,0.04,0.10857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.133,0.12179999999999999,1,0,1,1,0.18,0.06,0.07,0.05,0.102,0.06,0.09,0.04,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.14,0,0,1,0,0.3,0.08,0.08,0.07,0.15675714285714284,0.08,0.08,0.07,0.15675714285714284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.122,0.1147,0,1,1,1,0.18,0.06,0.09,0.06,0.10833333333333334,0.06,0.08,0.06,0.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.128,0.12,1,0,1,1,0.2,0.06,0.06,0.06,0.145,0.06,0.07,0.05,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.108,0.10729999999999999,0,0,1,1,0.19,0.06,0.12,0.04,0.10400000000000001,0.06,0.11,0.04,0.1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.139,0.1362,0,0,1,0,0.19,0.05,0.07,0.05,0.13,0.05,0.07,0.05,0.13333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.1195,1,0,1,1,0.21,0.07,0.07,0.07,0.12242857142857144,0.08,0.08,0.08,0.14125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.106,1,1,1,0,0.21,0.07,0.07,0.07,0.13,0.07,0.08,0.06,0.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.13,0.12409999999999999,1,0,1,0,0.18,0.06,0.06,0.06,0.14166666666666666,0.06,0.07,0.06,0.13428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.143,0.13319999999999999,1,0,1,1,0.18,0.05,0.11,0.04,0.1425,0.05,0.07,0.04,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.11,0.11,0,0,0,0,0.35,0.05,0.14,0.01,0.12,0.05,0.11,0.02,0.105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.12,0.1148,1,0,1,0,0.21,0.07,0.11,0.04,0.1325,0.07,0.09,0.05,0.1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.14,0.13,1,0,1,1,0.18,0.07,0.07,0.06,0.13183333333333333,0.07,0.07,0.06,0.13183333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.125,0.1226,1,0,1,0,0.22,0.06,0.06,0.01,0.11,0.06,0.06,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.134,0.1335,1,0,1,1,0.2,0.07,0.08,0.07,0.119725,0.08,0.08,0.08,0.1265125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.12,1,0,1,0,0.34,0.06,0.07,0.05,0.124,0.06,0.08,0.05,0.128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1,0.12,0.12,0,0,1,0,0.33,0.08,0.09,0.05,0.126,0.07,0.13,0.05,0.1125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.142,0.1373,1,0,1,1,0.22,0.07,0.07,0.06,0.139,0.07,0.07,0.06,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.127,0.1235,1,0,1,1,0.2,0.06,0.11,0.04,0.115,0.06,0.12,0.03,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.14,0.1318,0,0,1,0,0.35,0.05,0.06,0.04,0.142,0.05,0.1,0.04,0.11857142857142858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.14,0.13,1,0,0,0,0.39,0.05,0.12,0.03,0.10666666666666666,0.05,0.15,0.03,0.10666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.142,0.128,1,0,0,0,0.19,0.07,0.14,0.0,0.0,0.08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12,0.095,0,0,1,1,0.36,0.06,0.1,0.06,0.11,0.06,0.14,0.03,0.11333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1,0.124,0.116,1,0,1,1,0.21,0.08,0.08,0.07,0.13957142857142857,0.08,0.08,0.07,0.13957142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.157,0.1367,1,0,1,0,0.22,0.06,0.11,0.04,0.125,0.06,0.13,0.03,0.13666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1266,0.1075,0,1,1,1,0.42,0.06,0.08,0.06,0.13333333333333333,0.06,0.07,0.06,0.15285714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1,0.11,0.10840000000000001,1,0,1,0,0.34,0.05,0.05,0.0,0.0,0.05,0.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.144,0.13069999999999998,1,0,1,0,0.2,0.06,0.09,0.06,0.11666666666666665,0.06,0.08,0.05,0.11599999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.16,0.1559,0,0,1,0,0.33,0.06,0.07,0.06,0.15714285714285714,0.06,0.07,0.06,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
1,0.105,0.1061,1,0,1,0,0.2,0.06,0.08,0.05,0.11,0.06,0.09,0.05,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.1286,1,1,1,0,0.19,0.05,0.08,0.04,0.1225,0.05,0.07,0.04,0.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.14,0.14,0,1,1,0,0.34,0.1,0.25,0.05,0.122,0.09,0.18,0.08,0.12222222222222219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.138,0.145,1,0,1,0,0.18,0.05,0.06,0.05,0.13,0.05,0.05,0.05,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.12,0.113,0,0,1,1,0.24,0.06,0.11,0.04,0.12,0.06,0.07,0.06,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.135,0.1371,1,0,1,0,0.18,0.06,0.06,0.06,0.13333333333333333,0.06,0.07,0.06,0.12333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.119,0.1197,1,0,1,0,0.2,0.05,0.06,0.03,0.13,0.05,0.07,0.03,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.121,0.1205,1,0,1,0,0.21,0.08,0.08,0.07,0.1291,0.08,0.08,0.07,0.1291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.126,0.1257,1,0,1,1,0.19,0.06,0.08,0.06,0.11,0.06,0.13,0.03,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.132,0.1255,0,0,1,1,0.19,0.07,0.08,0.06,0.13579999999999998,0.08,0.08,0.08,0.1293625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.128,0.1245,1,0,1,1,0.18,0.06,0.1,0.04,0.124,0.06,0.08,0.06,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.16,0.126,0,0,1,1,0.38,0.09,0.13,0.08,0.1288888888888889,0.07,0.09,0.07,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1,0.125,0.1362,1,1,1,0,0.21,0.12,0.12,0.11,0.11545454545454543,0.11,0.18,0.09,0.11699999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.127,0.1242,1,0,1,0,0.23,0.05,0.06,0.01,0.1,0.05,0.05,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0.147,0.1385,1,0,1,0,0.19,0.08,0.08,0.08,0.1434125,0.08,0.08,0.08,0.1434125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.12229999999999999,1,1,0,0,0.18,0.06,0.08,0.06,0.14142857142857143,0.06,0.06,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.134,0.126,1,0,1,1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.1354,1,0,1,0,0.24,0.06,0.1,0.05,0.11800000000000001,0.06,0.13,0.04,0.1125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.151,0.1465,0,0,1,1,0.18,0.06,0.06,0.06,0.13333333333333333,0.06,0.06,0.06,0.14166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.132,0.12190000000000001,1,0,1,0,0.18,0.06,0.08,0.06,0.145,0.06,0.09,0.06,0.1285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.13,0.13,0,0,1,0,0.26,0.1,0.13,0.08,0.12666666666666665,0.1,0.12,0.1,0.134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.126,0.1152,0,1,1,0,0.19,0.05,0.13,0.01,0.1,0.05,0.08,0.02,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.119,0.1152,1,0,1,1,0.19,0.06,0.1,0.0,0.0,0.06,0.06,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.123,0.1251,0,0,1,0,0.19,0.06,0.12,0.04,0.11,0.06,0.06,0.04,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.106,0.108,1,1,1,0,0.2,0.05,0.1,0.02,0.12,0.05,0.09,0.04,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.121,0.1259,1,0,1,0,0.22,0.06,0.1,0.04,0.1,0.06,0.12,0.02,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.138,0.128,1,0,1,0,0.19,0.07,0.07,0.07,0.1420857142857143,0.08,0.09,0.08,0.1512777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.118,0.1135,1,0,1,0,0.2,0.07,0.07,0.07,0.1430714285714286,0.08,0.08,0.08,0.15012499999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.12,0.12459999999999999,0,0,1,0,0.36,0.05,0.08,0.03,0.11,0.05,0.12,0.04,0.13375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.1331,0.116,1,0,1,0,0.29,0.07,0.14,0.0,0.0,0.06,0.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.141,0.12490000000000001,1,0,1,0,0.19,0.06,0.1,0.06,0.12,0.06,0.12,0.04,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.18,0.1405,0,1,0,0,0.24,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.18,0.17959999999999998,0,1,0,0,0.27,0.06,0.06,0.0,0.0,0.06,0.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.115,0.1161,1,0,1,1,0.18,0.06,0.07,0.06,0.13857142857142857,0.06,0.07,0.06,0.14285714285714288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.142,0.1394,1,0,1,1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.135,0.129,1,0,1,0,0.21,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.15,0.1356,0,0,1,1,0.43,0.06,0.08,0.05,0.11,0.06,0.09,0.05,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1,0.153,0.14780000000000001,0,0,1,1,0.18,0.05,0.09,0.05,0.132,0.05,0.13,0.05,0.14400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0.153,0.138,1,0,1,1,0.21,0.06,0.07,0.06,0.135,0.06,0.06,0.03,0.15333333333333335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.15,0.15,0,0,1,0,0.26,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.144,0.1308,1,0,1,1,0.19,0.08,0.08,0.07,0.14214285714285713,0.08,0.08,0.07,0.14214285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.1226,0,0,1,0,0.18,0.05,0.05,0.05,0.13,0.05,0.05,0.05,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.125,0.1191,1,0,1,0,0.22,0.06,0.13,0.02,0.12,0.06,0.14,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1331,0.1118,1,0,1,0,0.27,0.07,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.133,0.125,1,0,1,0,0.18,0.05,0.06,0.05,0.128,0.05,0.06,0.05,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.12990000000000002,0,0,1,0,0.19,0.05,0.11,0.04,0.136,0.05,0.09,0.04,0.122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.133,0.1311,1,0,1,0,0.18,0.07,0.07,0.07,0.1397142857142857,0.08,0.08,0.08,0.1575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.154,0.1414,0,0,1,1,0.19,0.06,0.08,0.06,0.15,0.06,0.09,0.06,0.14857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.12,0,0,0,0,0.32,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.168,0.13340000000000002,1,0,1,0,0.23,0.26,0.27,0.26,0.1507777777777778,0.17,0.17,0.17,0.15023529411764705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,0.132,0.1273,1,0,1,0,0.2,0.07,0.07,0.06,0.13383333333333333,0.07,0.07,0.06,0.13383333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.1318,1,1,1,0,0.2,0.12,0.12,0.12,0.1325,0.11,0.16,0.1,0.13090909090909092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.12,0.1148,1,1,0,0,0.19,0.06,0.1,0.05,0.11714285714285713,0.06,0.13,0.02,0.10666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.15,0.1328,1,0,1,1,0.18,0.08,0.08,0.08,0.1301125,0.08,0.08,0.08,0.1301125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.14,0,0,1,0,0.21,0.06,0.12,0.03,0.10666666666666666,0.06,0.12,0.04,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.103,0.1083,0,0,1,1,0.2,0.07,0.14,0.0,0.0,0.07,0.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.15,0.15,1,0,1,0,0.22,0.06,0.09,0.06,0.13,0.06,0.18,0.03,0.12666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0,0.16,0.16,0,0,1,0,0.26,0.05,0.05,0.05,0.12,0.05,0.07,0.05,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.131,0.13169999999999998,1,0,1,0,0.2,0.06,0.06,0.06,0.12166666666666666,0.06,0.07,0.05,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.114,0.11259999999999999,1,0,1,0,0.19,0.07,0.1,0.06,0.1185,0.08,0.1,0.07,0.1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.12,0.11109999999999999,0,0,1,0,0.31,0.05,0.08,0.04,0.11,0.05,0.06,0.05,0.11199999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
